20156557,26,탐정 : 더 비기닝,2015-09-24,"20,463,956,973",1.2%,"2,625,686",764,"54,995"
20145361,27,미니언즈,2015-07-29,"18,998,046,278",1.1%,"2,625,599",792,"41,946"
20158621,28,스파이,2015-05-21,"18,417,637,358",1.1%,"2,318,748",665,"62,960"
20149569,29,악의 연대기,2015-05-14,"17,361,815,332",1.0%,"2,192,525",776,"64,351"
20136888,30,강남 1970,2015-01-21,"17,718,699,499",1.0%,"2,192,276",841,"53,304"
20143572,31,뷰티 인사이드,2015-08-20,"16,148,479,531",0.9%,"2,053,435",648,"52,618"
20142407,32,오늘의 연애,2015-01-14,"14,924,654,487",0.9%,"1,891,993",709,"47,237"
20143642,33,테이큰 3,2015-01-01,"15,088,105,000",0.9%,"1,860,934",616,"38,060"
20157432,34,007 스펙터,2015-11-11,"14,301,476,030",0.8%,"1,820,760","1,105","51,940"
20141962,35,이미테이션 게임,2015-02-17,"13,655,929,120",0.8%,"1,743,963",541,"44,782"
20144682,36,샌 안드레아스,2015-06-03,"14,435,844,152",0.8%,"1,716,455",847,"62,016"
20148188,37,쎄시봉,2015-02-05,"13,571,515,911",0.8%,"1,715,370",829,"51,744"
20157464,38,더 폰,2015-10-22,"12,309,164,568",0.7%,"1,593,694",794,"53,599"
20145141,39,위플래쉬,2015-03-12,"12,656,619,045",0.7%,"1,589,032",574,"56,028"
20145171,40,대호,2015-12-16,"12,104,808,332",0.7%,"1,584,168",892,"39,599"
20149859,41,마다가스카의 펭귄,2014-12-31,"11,450,482,159",0.7%,"1,512,340",615,"27,171"
20149266,42,차이나타운,2015-04-29,"11,990,370,378",0.7%,"1,472,106",551,"45,137"
20140703,43,장수상회,2015-04-09,"8,737,364,643",0.5%,"1,165,780",688,"52,928"
20142855,44,성난 변호사,2015-10-08,"8,723,650,039",0.5%,"1,128,288",607,"36,990"
20142402,45,간신,2015-05-21,"8,946,842,910",0.5%,"1,110,246",697,"40,580"
20143541,46,박물관이 살아있다 : 비밀의 무덤,2015-01-14,"8,170,784,606",0.5%,"1,101,678",500,"30,146"
20157465,47,그놈이다,2015-10-28,"8,096,427,152",0.5%,"1,046,015",681,"38,678"
20143513,48,미쓰 와이프,2015-08-13,"7,387,086,869",0.4%,"988,451",437,"28,864"
20154242,49,몬스터 호텔 2,2015-12-24,"7,029,012,585",0.4%,"962,770",686,"12,388"
20131262,50,허삼관,2015-01-14,"7,408,943,569",0.4%,"955,679",621,"27,645"
20156564,1,부산행,2016-07-20,"93,178,283,048",5.3%,"11,565,479","1,788","151,315"
20145507,2,검사외전,2016-02-03,"77,320,403,264",4.4%,"9,707,581","1,812","153,532"
20159364,3,캡틴 아메리카: 시빌 워,2016-04-27,"72,672,111,827",4.2%,"8,677,249","1,991","161,696"
20159646,4,밀정,2016-09-07,"61,269,783,831",3.5%,"7,500,420","1,444","138,161"
20154910,5,터널,2016-08-10,"57,529,484,417",3.3%,"7,120,508","1,105","113,201"
20156250,6,인천상륙작전,2016-07-27,"55,101,410,303",3.2%,"7,049,643","1,049","97,019"
20153444,7,럭키,2016-10-13,"56,444,461,256",3.2%,"6,975,290","1,234","155,977"
20140194,8,곡성,2016-05-12,"55,863,520,382",3.2%,"6,879,908","1,485","130,322"
20150979,9,덕혜옹주,2016-08-03,"44,393,828,109",2.5%,"5,599,229",964,"97,312"
20163181,10,닥터 스트레인지,2016-10-26,"47,481,830,396",2.7%,"5,446,239","1,503","162,856"
20161725,11,마스터,2016-12-21,"39,784,641,065",2.3%,"4,935,320","1,501","70,786"
20155501,12,주토피아,2016-02-17,"37,096,057,742",2.1%,"4,706,158",735,"131,005"
20162365,13,신비한 동물사전,2016-11-16,"39,300,515,858",2.3%,"4,662,534","1,431","115,676"
20144641,14,판도라,2016-12-07,"33,955,398,164",1.9%,"4,313,864","1,184","90,758"
20144444,15,아가씨,2016-06-01,"35,211,229,991",2.0%,"4,287,839","1,171","90,365"
20151803,16,쿵푸팬더3,2016-01-28,"31,340,798,156",1.8%,"3,984,812","1,365","97,404"
20161364,17,귀향,2016-02-24,"27,249,738,990",1.6%,"3,587,173",876,"90,286"
20153781,18,데드풀,2016-02-17,"27,595,618,651",1.6%,"3,317,196","1,036","82,521"
20150203,19,나우 유 씨 미 2,2016-07-13,"25,116,690,113",1.4%,"3,100,113","1,200","56,981"
20154661,20,형,2016-11-23,"23,113,768,293",1.3%,"2,979,659",993,"83,518"
20150523,21,엑스맨: 아포칼립스,2016-05-25,"24,467,887,950",1.4%,"2,938,818","1,262","66,471"
20164501,22,미스 페레그린과 이상한 아이들의 집,2016-09-28,"21,841,214,586",1.3%,"2,718,158",904,"70,451"
20136068,23,히말라야,2015-12-16,"20,705,587,567",1.2%,"2,630,352",955,"61,673"
20161907,24,제이슨 본,2016-07-27,"21,253,434,663",1.2%,"2,611,966",827,"39,806"
20159058,25,도리를 찾아서,2016-07-06,"20,703,899,933",1.2%,"2,601,734","1,091","55,110"
20153443,26,아수라,2016-09-28,"20,576,226,662",1.2%,"2,594,028","1,278","68,040"
20162967,27,정글북,2016-06-09,"21,517,647,134",1.2%,"2,537,438",924,"59,041"
20156082,28,마이펫의 이중생활,2016-08-03,"19,406,436,655",1.1%,"2,520,670",726,"39,653"
20167904,29,라라랜드,2016-12-07,"19,996,139,232",1.1%,"2,385,108",727,"56,408"
20152781,30,배트맨 대 슈퍼맨: 저스티스의 시작,2016-03-24,"18,906,246,428",1.1%,"2,256,913","1,709","95,669"
20150972,31,굿바이 싱글,2016-06-29,"16,912,706,195",1.0%,"2,108,273",841,"56,380"
20159644,32,봉이 김선달,2016-07-06,"16,227,052,642",0.9%,"2,051,277",942,"51,418"
20154001,33,레버넌트: 죽음에서 돌아온 자,2016-01-14,"16,107,360,130",0.9%,"2,007,188",967,"55,063"
20162941,34,컨저링 2,2016-06-09,"15,759,374,229",0.9%,"1,928,605",640,"45,816"
20150025,35,내부자들: 디 오리지널,2015-12-31,"15,742,927,260",0.9%,"1,924,720",838,"45,697"
20152963,36,수어사이드 스쿼드,2016-08-03,"15,874,111,188",0.9%,"1,898,220",823,"29,512"
20150782,37,인디펜던스 데이 : 리써전스,2016-06-22,"12,770,879,840",0.7%,"1,500,830",926,"47,432"
20142406,38,탐정 홍길동: 사라진 마을,2016-05-04,"11,516,170,845",0.7%,"1,430,885",764,"41,076"
20167839,39,벤허,2016-09-14,"11,410,860,395",0.7%,"1,400,301",717,"38,941"
20155422,40,굿 다이노,2016-01-07,"9,756,167,238",0.6%,"1,328,913",814,"33,127"
20157042,41,셜록: 유령신부,2016-01-02,"9,992,425,049",0.6%,"1,278,894",891,"32,683"
20159645,42,특별수사: 사형수의 편지,2016-06-16,"9,929,947,065",0.6%,"1,241,899",691,"39,372"
20142621,43,시간이탈자,2016-04-13,"9,731,838,195",0.6%,"1,202,384",733,"55,075"
20158482,44,동주,2016-02-17,"8,889,077,089",0.5%,"1,172,641",543,"39,958"
20158150,45,워크래프트: 전쟁의 서막,2016-06-09,"10,142,271,205",0.6%,"1,163,274",736,"34,087"
20150567,46,스타트렉 비욘드,2016-08-17,"10,190,375,820",0.6%,"1,157,156",716,"38,199"
20153741,47,미씽: 사라진 여자,2016-11-30,"8,881,616,256",0.5%,"1,153,109",790,"40,617"
20152371,48,"당신, 거기 있어줄래요",2016-12-14,"8,999,085,248",0.5%,"1,124,815",767,"39,181"
20163217,49,라이트 아웃,2016-08-24,"8,893,059,975",0.5%,"1,111,284",659,"34,444"
20158483,50,오빠생각,2016-01-21,"8,060,591,287",0.5%,"1,069,864",855,"44,801"
20162869,1,택시운전사,2017-08-02,"95,853,645,649",5.5%,"12,186,327","1,906","184,075"
20150976,2,신과함께-죄와 벌,2017-12-20,"68,350,496,432",3.9%,"8,539,495","1,912","91,301"
20151228,3,공조,2017-01-18,"63,783,051,326",3.6%,"7,817,618","1,392","142,989"
20167303,4,스파이더맨: 홈 커밍,2017-07-05,"59,125,813,820",3.4%,"7,258,678","1,965","164,448"
20172742,5,범죄도시,2017-10-03,"56,318,014,149",3.2%,"6,879,841","1,315","149,334"
20161481,6,군함도,2017-07-26,"50,510,565,168",2.9%,"6,592,151","2,027","108,775"
20162442,7,청년경찰,2017-08-09,"44,381,150,516",2.5%,"5,653,270","1,102","118,544"
20151229,8,더 킹,2017-01-18,"43,488,814,535",2.5%,"5,317,693","1,310","107,983"
20164721,9,미녀와 야수,2017-03-16,"42,133,751,579",2.4%,"5,138,328","1,627","140,561"
20175222,10,킹스맨: 골든 서클,2017-09-27,"40,987,484,736",2.3%,"4,945,484","1,687","95,922"
20175121,11,토르: 라그나로크,2017-10-25,"39,227,691,395",2.2%,"4,853,778","1,640","137,423"
20165748,12,꾼,2017-11-22,"31,312,029,795",1.8%,"4,018,035","1,314","117,398"
20170402,13,강철비,2017-12-14,"31,994,897,566",1.8%,"4,014,293","1,426","66,760"
20165450,14,남한산성,2017-10-03,"31,225,083,792",1.8%,"3,849,087","1,229","71,101"
20166488,15,미이라,2017-06-06,"30,504,689,978",1.7%,"3,689,325","1,257","105,228"
20167542,16,분노의 질주: 더 익스트림,2017-04-12,"29,981,156,348",1.7%,"3,653,238","1,469","113,241"
20161872,17,너의 이름은.,2017-01-04,"29,251,793,156",1.7%,"3,637,608",947,"82,978"
20173403,18,슈퍼배드 3,2017-07-26,"24,217,091,019",1.4%,"3,324,874","1,057","59,388"
20174142,19,아이 캔 스피크,2017-09-21,"25,526,451,186",1.5%,"3,279,296","1,140","93,012"
20170982,20,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,"24,975,495,122",1.4%,"3,049,894","1,357","85,225"
20162181,21,프리즌,2017-03-23,"23,790,276,987",1.4%,"2,931,897","1,047","89,024"
20164621,22,덩케르크,2017-07-20,"24,550,541,348",1.4%,"2,788,732","1,252","65,906"
20163603,23,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,"23,452,686,686",1.3%,"2,735,721","1,218","63,789"
20154909,24,살인자의 기억법,2017-09-06,"21,375,287,492",1.2%,"2,658,589","1,064","88,686"
20166967,25,트랜스포머: 최후의 기사,2017-06-21,"21,501,959,228",1.2%,"2,614,601","1,739","87,234"
20162722,26,보안관,2017-05-03,"20,844,488,409",1.2%,"2,588,628","1,091","63,709"
20150964,27,조작된 도시,2017-02-09,"20,143,992,587",1.1%,"2,515,501","1,019","62,241"
20174061,28,보스 베이비,2017-05-03,"18,936,306,704",1.1%,"2,452,245","1,116","48,379"
20166421,29,재심,2017-02-15,"19,266,319,637",1.1%,"2,421,197",935,"68,402"
20178982,30,박열,2017-06-28,"18,093,639,795",1.0%,"2,359,206","1,176","78,499"
20165443,31,모아나,2017-01-12,"18,056,417,307",1.0%,"2,310,206",953,"53,162"
20161725,32,마스터,2016-12-21,"18,283,595,800",1.0%,"2,215,266","1,245","56,141"
20161827,33,로건,2017-03-01,"18,391,060,223",1.0%,"2,169,109",954,"68,709"
20168261,34,원더 우먼,2017-05-31,"17,468,588,886",1.0%,"2,165,401","1,034","57,818"
20175262,35,겟 아웃,2017-05-17,"17,431,830,075",1.0%,"2,138,174",945,"56,530"
20179901,36,혹성탈출: 종의 전쟁,2017-08-15,"16,854,482,778",1.0%,"2,051,315","1,017","44,543"
20170590,37,1987,2017-12-27,"15,254,004,037",0.9%,"1,942,077","1,299","27,619"
20161081,38,애나벨 : 인형의 주인,2017-08-10,"15,527,492,238",0.9%,"1,934,270","1,006","35,103"
20174602,39,노무현입니다,2017-05-25,"14,556,517,612",0.8%,"1,855,149",775,"61,327"
20168221,40,저스티스 리그,2017-11-15,"14,629,677,795",0.8%,"1,786,383","1,308","73,390"
20171962,41,킬러의 보디가드,2017-08-30,"14,020,395,800",0.8%,"1,721,757",482,"42,002"
20168183,42,콩: 스컬 아일랜드,2017-03-08,"13,990,563,383",0.8%,"1,689,717",984,"56,425"
20170241,43,23 아이덴티티,2017-02-22,"13,609,648,135",0.8%,"1,675,819",952,"44,104"
20161726,44,임금님의 사건수첩,2017-04-26,"12,651,193,723",0.7%,"1,635,003","1,054","53,005"
20172603,45,부라더,2017-11-02,"11,783,109,998",0.7%,"1,492,903",889,"54,975"
20173581,46,기억의 밤,2017-11-29,"10,646,654,660",0.6%,"1,386,611",759,"52,847"
20174622,47,해피 데스데이,2017-11-08,"11,004,455,402",0.6%,"1,382,650",714,"52,101"
20164174,48,브이아이피,2017-08-23,"10,956,621,835",0.6%,"1,373,316",996,"44,650"
20162871,49,특별시민,2017-04-26,"10,494,768,945",0.6%,"1,362,634","1,154","46,377"
20179382,50,에이리언: 커버넌트,2017-05-09,"10,745,826,264",0.6%,"1,307,226",841,"41,761"
20186202,1,신과함께-인과 연,2018-08-01,"102,666,146,909",5.7%,"12,274,996","2,235","179,981"
20177478,2,어벤져스: 인피니티 워,2018-04-25,"99,926,399,769",5.5%,"11,212,710","2,553","240,501"
20185485,3,보헤미안 랩소디,2018-10-31,"80,010,440,345",4.4%,"9,224,582","1,179","204,537"
20181181,4,미션 임파서블: 폴아웃,2018-07-25,"55,888,375,112",3.1%,"6,584,915","1,957","101,374"
20150976,5,신과함께-죄와 벌,2017-12-20,"47,355,583,705",2.6%,"5,872,007","1,644","121,961"
20179086,6,쥬라기 월드: 폴른 킹덤,2018-06-06,"49,770,711,037",2.7%,"5,661,128","1,972","144,779"
20180522,7,앤트맨과 와스프,2018-07-04,"47,468,053,685",2.6%,"5,448,134","1,775","148,244"
20176122,8,안시성,2018-09-19,"46,335,334,026",2.6%,"5,440,186","1,540","110,439"
20170561,9,블랙 팬서,2018-02-14,"45,885,123,957",2.5%,"5,399,227","1,620","119,170"
20177538,10,완벽한 타인,2018-10-31,"44,350,807,074",2.4%,"5,293,435","1,325","143,055"
20170590,11,1987,2017-12-27,"42,915,772,108",2.4%,"5,290,310","1,122","110,607"
20179383,12,독전,2018-05-22,"43,485,551,113",2.4%,"5,063,684","1,532","140,007"
20179101,13,공작,2018-08-08,"42,788,851,176",2.4%,"4,974,520","1,317","99,001"
20177221,14,베놈,2018-10-03,"34,100,211,207",1.9%,"3,888,096","1,308","116,149"
20179189,15,암수살인,2018-10-03,"32,995,138,548",1.8%,"3,789,321","1,177","126,127"
20176848,16,데드풀 2,2018-05-16,"34,185,664,639",1.9%,"3,784,602","1,576","113,288"
20177552,17,국가부도의 날,2018-11-28,"30,845,862,137",1.7%,"3,747,952","1,180","100,804"
20179985,18,코코,2018-01-11,"27,685,479,440",1.5%,"3,510,017","1,177","85,925"
20180290,19,아쿠아맨,2018-12-19,"30,454,292,381",1.7%,"3,491,857","1,285","54,505"
20176104,20,그것만이 내 세상,2018-01-17,"27,450,805,382",1.5%,"3,419,339",956,"95,431"
20185341,21,마녀,2018-06-27,"27,242,029,463",1.5%,"3,189,091","1,117","90,843"
20178161,22,탐정: 리턴즈,2018-06-13,"26,909,459,678",1.5%,"3,152,872","1,137","107,907"
20183361,23,인크레더블 2,2018-07-18,"24,554,683,588",1.4%,"3,033,052","1,605","70,934"
20185046,24,서치,2018-08-29,"25,283,364,845",1.4%,"2,949,944","1,097","95,758"
20153446,25,너의 결혼식,2018-08-22,"23,676,244,369",1.3%,"2,820,969",970,"98,193"
20180804,26,곤지암,2018-03-28,"21,442,194,144",1.2%,"2,675,575","1,124","88,477"
20170669,27,지금 만나러 갑니다,2018-03-14,"20,800,916,128",1.1%,"2,602,273","1,191","97,482"
20170670,28,목격자,2018-08-15,"21,737,061,097",1.2%,"2,524,720","1,021","71,403"
20179205,29,조선명탐정: 흡혈괴마의 비밀,2018-02-08,"19,822,789,764",1.1%,"2,444,136","1,249","74,953"
20176814,30,신비한 동물들과 그린델왈드의 범죄,2018-11-14,"20,816,583,118",1.1%,"2,414,062","1,601","76,846"
20175054,31,메이즈 러너: 데스 큐어,2018-01-17,"18,902,873,104",1.0%,"2,299,732","1,090","58,918"
20181942,32,맘마미아!2,2018-08-08,"19,607,520,003",1.1%,"2,293,884",750,"59,060"
20171122,33,레디 플레이어 원,2018-03-28,"19,933,108,071",1.1%,"2,254,430","1,079","77,173"
20172204,34,명당,2018-09-19,"17,900,775,524",1.0%,"2,087,474","1,117","58,450"
20177308,35,협상,2018-09-19,"17,032,133,166",0.9%,"1,967,721",919,"57,926"
20168773,36,마약왕,2018-12-19,"15,784,724,552",0.9%,"1,813,594","1,297","41,658"
20171909,37,쥬만지: 새로운 세계,2018-01-03,"13,814,824,864",0.8%,"1,708,672",791,"41,806"
20174981,38,창궐,2018-10-25,"13,275,772,490",0.7%,"1,599,290","1,351","60,687"
20184481,39,성난황소,2018-11-22,"13,236,490,737",0.7%,"1,593,386","1,010","48,932"
20179230,40,도어락,2018-12-05,"12,792,097,886",0.7%,"1,559,616",954,"53,732"
20170841,41,리틀 포레스트,2018-02-28,"11,929,202,185",0.7%,"1,506,269",884,"68,414"
20168250,42,골든슬럼버,2018-02-14,"11,412,768,798",0.6%,"1,387,508",833,"42,991"
20176917,43,램페이지,2018-04-12,"11,951,980,109",0.7%,"1,385,511",909,"55,295"
20150969,44,궁합,2018-02-28,"10,478,875,438",0.6%,"1,340,117",966,"52,427"
20184903,45,오션스8,2018-06-13,"11,700,157,266",0.6%,"1,335,829",837,"55,372"
20178781,46,사라진 밤,2018-03-07,"10,697,981,316",0.6%,"1,315,726",925,"60,087"
20175547,47,스윙키즈,2018-12-19,"10,308,565,602",0.6%,"1,258,811",984,"32,237"
20153447,48,바람 바람 바람,2018-04-05,"9,784,385,375",0.5%,"1,194,229",985,"57,939"
20170658,49,PMC: 더 벙커,2018-12-26,"9,704,247,367",0.5%,"1,179,031","1,081","26,690"
20186281,50,범블비,2018-12-25,"9,756,083,752",0.5%,"1,167,150","1,016","26,260"
20182530,1,극한직업,2019-01-23,"139,651,845,516",7.3%,"16,265,618","2,003","292,584"
20184889,2,어벤져스: 엔드게임,2019-04-24,"122,182,694,160",6.4%,"13,934,592","2,835","242,001"
20197803,3,겨울왕국 2,2019-11-21,"111,596,248,720",5.8%,"13,369,064","2,648","282,557"
20183867,4,알라딘,2019-05-23,"106,955,138,359",5.6%,"12,552,283","1,409","266,469"
20183782,5,기생충,2019-05-30,"85,883,963,645",4.5%,"10,085,275","1,948","192,855"
20184621,6,엑시트,2019-07-31,"79,232,012,162",4.1%,"9,426,011","1,660","202,223"
20196309,7,스파이더맨: 파 프롬 홈,2019-07-02,"69,010,000,100",3.6%,"8,021,145","2,142","180,474"
20192206,8,백두산,2019-12-19,"52,905,789,770",2.8%,"6,290,502","1,971","99,915"
20181877,9,캡틴 마블,2019-03-06,"51,507,488,723",2.7%,"5,802,810","2,100","186,382"
20199950,10,조커,2019-10-02,"45,381,075,450",2.4%,"5,247,874","1,418","147,380"
20184462,11,봉오동 전투,2019-08-07,"40,588,648,538",2.1%,"4,787,538","1,476","107,030"
20175771,12,라이온 킹,2019-07-17,"41,519,457,430",2.2%,"4,743,264","1,936","126,496"
20188750,13,나쁜 녀석들: 더 무비,2019-09-11,"39,560,195,124",2.1%,"4,573,902","1,511","113,938"
20191029,14,82년생 김지영,2019-10-23,"30,298,542,310",1.6%,"3,678,156","1,486","145,441"
20196850,15,분노의 질주: 홉스&쇼,2019-08-14,"32,241,767,793",1.7%,"3,657,536","1,311","94,896"
20184047,16,토이 스토리 4,2019-06-20,"28,758,452,040",1.5%,"3,400,034","1,336","85,875"
20176103,17,돈,2019-03-20,"28,870,244,062",1.5%,"3,389,125","1,431","120,809"
20188941,18,악인전,2019-05-15,"29,133,760,150",1.5%,"3,364,712","1,307","97,351"
20195920,19,가장 보통의 연애,2019-10-02,"24,885,803,430",1.3%,"2,924,563","1,073","111,527"
20184105,20,말모이,2019-01-09,"23,685,091,520",1.2%,"2,812,877","1,203","87,591"
20185881,21,증인,2019-02-13,"20,482,789,331",1.1%,"2,534,748","1,047","89,564"
20198414,22,시동,2019-12-18,"21,236,477,800",1.1%,"2,525,986","1,515","58,603"
20195002,23,블랙머니,2019-11-13,"20,863,134,010",1.1%,"2,478,964","1,141","77,469"
20192083,24,터미네이터: 다크 페이트,2019-10-30,"20,153,895,830",1.1%,"2,409,062","1,315","81,336"
20177539,25,사바하,2019-02-20,"20,007,508,194",1.0%,"2,398,519","1,174","78,096"
20184572,26,타짜: 원 아이드 잭,2019-09-11,"19,687,029,214",1.0%,"2,229,239","1,429","66,479"
20181434,27,신의 한 수: 귀수편,2019-11-07,"18,463,776,050",1.0%,"2,157,437","1,246","82,178"
20188282,28,알리타: 배틀 엔젤,2019-02-05,"18,571,455,667",1.0%,"1,952,063","1,043","52,666"
20176251,29,내안의 그놈,2019-01-09,"16,302,228,567",0.9%,"1,902,828","1,041","61,683"
20180868,30,뺑반,2019-01-30,"15,224,305,848",0.8%,"1,826,912","1,285","47,215"
20184543,31,변신,2019-08-21,"15,417,922,925",0.8%,"1,804,112",975,"63,211"
20189463,32,주먹왕 랄프 2: 인터넷 속으로,2019-01-03,"13,877,029,723",0.7%,"1,754,375","1,453","56,412"
20184082,33,걸캅스,2019-05-09,"13,812,802,134",0.7%,"1,629,528",973,"63,163"
20180442,34,사자,2019-07-31,"12,931,566,145",0.7%,"1,611,163","1,405","47,683"
20180290,35,아쿠아맨,2018-12-19,"13,659,344,323",0.7%,"1,546,297","1,158","50,500"
20186261,36,드래곤 길들이기 3,2019-01-30,"12,346,432,876",0.6%,"1,507,922",971,"42,407"
20185784,37,나의 특별한 형제,2019-05-01,"12,081,618,074",0.6%,"1,478,156",936,"49,927"
20185352,38,어스,2019-03-27,"12,586,771,104",0.7%,"1,475,087","1,132","58,522"
20191589,39,말레피센트 2,2019-10-17,"12,191,395,690",0.6%,"1,444,952","1,108","63,768"
20181416,40,유열의 음악앨범,2019-08-28,"10,233,455,040",0.5%,"1,245,532","1,078","59,626"
20184483,41,퍼펙트맨,2019-10-02,"10,311,352,770",0.5%,"1,240,022",894,"50,055"
20192401,42,포드 V 페라리,2019-12-04,"10,612,013,680",0.6%,"1,208,407",986,"40,175"
20183096,43,생일,2019-04-03,"9,885,147,340",0.5%,"1,197,565",878,"71,797"
20187322,44,"힘을 내요, 미스터 리",2019-09-11,"9,930,518,906",0.5%,"1,181,960",990,"41,831"
20196601,45,항거:유관순 이야기,2019-02-27,"9,291,455,101",0.5%,"1,157,949","1,094","46,159"
20193601,46,장사리 : 잊혀진 영웅들,2019-09-25,"8,997,921,050",0.5%,"1,140,876","1,090","47,821"
20183844,47,마이펫의 이중생활 2,2019-07-31,"8,512,902,825",0.4%,"1,114,949",933,"30,858"
20198453,48,롱 리브 더 킹: 목포 영웅,2019-06-19,"9,228,798,910",0.5%,"1,094,404",965,"38,839"
20198681,49,쥬만지: 넥스트 레벨,2019-12-11,"8,774,663,410",0.5%,"1,054,963","1,195","42,083"
20196655,50,존 윅 3: 파라벨룸,2019-06-26,"8,205,015,858",0.4%,"1,004,365",849,"29,819"
20180939,1,남산의 부장들,2020-01-22,"41,223,596,650",17.9%,"4,750,104","1,659","140,048"
20192101,2,히트맨,2020-01-22,"20,614,278,000",8.9%,"2,406,232","1,122","87,779"
20192206,3,백두산,2019-12-19,"16,919,576,530",7.3%,"1,962,167","1,241","74,405"
20199581,4,닥터 두리틀,2020-01-08,"13,449,206,760",5.8%,"1,607,082","1,290","68,634"
20193321,5,정직한 후보,2020-02-12,"12,834,858,530",5.6%,"1,535,630","1,187","89,152"
20182447,6,클로젯,2020-02-05,"10,966,522,280",4.8%,"1,270,291","1,197","71,450"
20183002,7,해치지않아,2020-01-15,"10,154,099,090",4.4%,"1,209,689","1,216","53,441"
20184571,8,천문: 하늘에 묻는다,2019-12-26,"8,694,300,070",3.8%,"1,034,866",929,"43,242"
20192240,9,작은 아씨들,2020-02-12,"7,259,355,190",3.2%,"861,291","1,105","59,271"
20192399,10,1917,2020-02-19,"7,596,540,800",3.3%,"839,436",932,"86,647"
20196272,11,미드웨이,2019-12-31,"7,131,474,010",3.1%,"822,521",842,"32,878"
20198414,12,시동,2019-12-18,"6,876,366,560",3.0%,"792,443",825,"34,834"
20180962,13,지푸라기라도 잡고 싶은 짐승들,2020-02-19,"5,422,221,750",2.4%,"624,908",996,"65,280"
20188421,14,미스터 주: 사라진 VIP,2020-01-22,"5,067,028,660",2.2%,"602,667",692,"28,184"
20199842,15,인비저블맨,2020-02-26,"5,012,145,560",2.2%,"574,464",776,"62,952"
20196670,16,나쁜 녀석들: 포에버,2020-01-15,"4,880,576,760",2.1%,"547,775",896,"29,888"
20195462,17,스타워즈: 라이즈 오브 스카이워커,2020-01-08,"4,704,790,210",2.0%,"507,265",957,"28,695"
20192300,18,스파이 지니어스,2020-01-22,"3,699,691,180",1.6%,"450,932",712,"22,244"
20198431,19,버즈 오브 프레이(할리 퀸의 황홀한 해방),2020-02-05,"3,558,359,190",1.5%,"402,035",963,"38,319"
20197803,20,겨울왕국 2,2019-11-21,"3,214,172,730",1.4%,"378,728",665,"16,777"
20198374,21,신비아파트 극장판 하늘도깨비 대 요르문간드,2019-12-19,"1,757,416,340",0.8%,"222,234",539,"8,629"
20183782,22,기생충,2019-05-30,"1,525,886,190",0.7%,"221,778",456,"11,425"
20192401,23,포드 V 페라리,2019-12-04,"1,425,563,960",0.6%,"159,372",204,"6,759"
20198430,24,나이브스 아웃,2019-12-04,"1,224,745,880",0.5%,"147,334",163,"6,803"
20198676,25,타오르는 여인의 초상,2020-01-16,"1,235,459,908",0.5%,"146,639",156,"7,379"
20204791,26,다크 워터스,2020-03-11,"1,101,840,740",0.5%,"127,888",575,"21,734"
20184891,27,수퍼 소닉,2020-02-12,"932,457,150",0.4%,"118,725",609,"11,143"
20167904,28,라라랜드,2016-12-07,"664,926,600",0.3%,"111,705",387,"13,788"
20197390,29,조조 래빗,2020-02-05,"955,227,040",0.4%,"111,075",277,"9,124"
20100312,30,인셉션,2010-07-21,"914,391,800",0.4%,"110,297",241,"7,989"
20191408,31,21 브릿지: 테러 셧다운,2020-01-01,"774,683,700",0.3%,"100,092",228,"6,512"
20204107,32,주디,2020-03-25,"755,189,080",0.3%,"91,740",479,"17,129"
20193526,33,젠틀맨,2020-02-26,"665,284,710",0.3%,"81,417",586,"14,733"
20192984,34,극장판 미니특공대: 공룡왕 디노,2020-02-06,"620,738,720",0.3%,"79,755",485,"6,330"
20205262,35,엽문4: 더 파이널,2020-04-01,"626,621,800",0.3%,"72,413",206,"10,283"
20198818,36,프린스 코기,2019-12-24,"496,234,680",0.2%,"70,817",242,"2,166"
20199981,37,눈의 여왕4,2019-12-24,"444,649,620",0.2%,"67,159",271,"2,239"
20040598,38,해리포터와 아즈카반의 죄수,2004-07-16,"529,704,500",0.2%,"58,349",47,"3,414"
20205402,39,트롤: 월드 투어,2020-04-29,"435,292,000",0.2%,"57,115",311,"3,808"
20205708,40,스케어리 스토리:어둠의 속삭임,2020-03-25,"372,130,420",0.2%,"44,291",212,"6,531"
20196412,41,파바로티,2020-01-01,"348,527,658",0.2%,"43,486",85,"2,006"
20197397,42,나의 청춘은 너의 것,2020-04-29,"351,313,540",0.2%,"42,257",533,"4,428"
20124722,43,피아니스트의 전설,2020-01-01,"340,627,562",0.1%,"41,680",69,"2,189"
20207722,44,저 산 너머,2020-04-30,"289,334,640",0.1%,"40,459",468,"3,267"
20181685,45,호텔 레이크,2020-04-29,"309,521,240",0.1%,"37,053",461,"3,893"
20180523,46,스타 이즈 본,2018-10-09,"177,845,960",0.1%,"35,065",246,"4,804"
20206190,47,서치 아웃,2020-04-15,"295,887,200",0.1%,"33,968",355,"7,675"
20135428,48,어바웃 타임,2013-12-05,"170,719,500",0.1%,"33,564",138,"3,208"
20190280,49,날씨의 아이,2019-10-30,"259,148,060",0.1%,"33,307",79,"2,557"
20184889,50,어벤져스: 엔드게임,2019-04-24,"236,777,680",0.1%,"32,835",517,"3,314"
